时间,城市,确诊人数,疑似病例,死亡人数,治愈人数
2020/01/31 08:03,仙桃,90,0,1,0
2020/01/31 08:03,恩施州,75,0,0,0
2020/01/31 08:03,天门,67,0,6,0
2020/01/31 08:03,潜江,12,0,1,0
2020/01/31 08:03,神农架林区,7,0,0,2
2020/01/30 18:26,武汉,2639,0,159,75
2020/01/30 18:26,黄冈,573,0,12,6
2020/01/30 18:26,孝感,541,0,9,2
2020/01/30 18:26,襄阳,286,0,0,0
2020/01/30 18:26,随州,228,0,0,0
2020/01/30 18:26,荆门,227,0,5,0
2020/01/30 18:26,荆州,221,0,3,1
2020/01/30 18:26,鄂州,189,0,6,0
2020/01/30 18:26,黄石,168,0,1,0
2020/01/30 18:26,宜昌,167,0,1,0
2020/01/30 18:26,咸宁,166,0,0,0
2020/01/30 18:26,十堰,150,0,0,0
2020/01/30 18:26,仙桃,90,0,1,0
2020/01/30 18:26,恩施州,75,0,0,0
2020/01/30 18:26,天门,67,0,6,0
2020/01/30 18:26,潜江,12,0,1,0
2020/01/30 18:26,神农架林区,7,0,0,2
2020/01/30 18:20,武汉,2639,0,159,75
2020/01/30 18:20,黄冈,573,0,12,6
2020/01/30 18:20,孝感,541,0,9,2
2020/01/30 18:20,襄阳,286,0,0,0
2020/01/30 18:20,随州,228,0,0,0
2020/01/30 18:20,荆门,227,0,5,0
2020/01/30 18:20,荆州,221,0,3,1
2020/01/30 18:20,鄂州,189,0,6,0
2020/01/30 18:20,黄石,168,0,1,0
2020/01/30 18:20,宜昌,167,0,1,0
2020/01/30 18:20,咸宁,166,0,0,0
2020/01/30 18:20,十堰,150,0,0,0
2020/01/30 18:20,仙桃,90,0,1,0
2020/01/30 18:20,恩施州,75,0,0,0
2020/01/30 18:20,天门,67,0,6,0
2020/01/30 18:20,潜江,12,0,1,0
2020/01/30 18:20,神农架林区,7,0,0,2
2020/01/30 09:24,武汉,2261,0,129,54
2020/01/30 09:24,黄冈,496,0,12,5
2020/01/30 09:24,孝感,399,0,6,0
2020/01/30 09:24,荆门,191,0,4,0
2020/01/30 09:24,襄阳,163,0,0,0
2020/01/30 09:24,荆州,151,0,3,1
2020/01/30 09:24,随州,143,0,0,0
2020/01/30 09:24,咸宁,130,0,0,0
2020/01/30 09:24,鄂州,123,0,2,0
2020/01/30 09:24,十堰,119,0,0,0
2020/01/30 09:24,宜昌,117,0,1,0
2020/01/30 09:24,黄石,113,0,1,0
2020/01/30 09:24,恩施州,66,0,0,0
2020/01/30 09:24,仙桃,55,0,0,0
2020/01/30 09:24,天门,44,0,3,0
2020/01/30 09:24,潜江,10,0,1,0
2020/01/30 09:24,神农架林区,5,0,0,0
2020/01/29 18:40,武汉,2261,0,129,54
2020/01/29 18:40,黄冈,496,0,12,5
2020/01/29 18:40,孝感,399,0,6,0
2020/01/29 18:40,荆门,191,0,4,0
2020/01/29 18:40,襄阳,163,0,0,0
2020/01/29 18:40,荆州,151,0,3,1
2020/01/29 18:40,随州,143,0,0,0
2020/01/29 18:40,咸宁,130,0,0,0
2020/01/29 18:40,鄂州,123,0,2,0
2020/01/29 18:40,十堰,119,0,0,0
2020/01/29 18:40,宜昌,117,0,1,0
2020/01/29 18:40,黄石,113,0,1,0
2020/01/29 18:40,恩施州,66,0,0,0
2020/01/29 18:40,仙桃,55,0,0,0
2020/01/29 18:40,天门,44,0,3,0
2020/01/29 18:40,潜江,10,0,1,0
2020/01/29 18:40,神农架林区,5,0,0,0
2020/01/29 18:33,武汉,2261,0,129,55
2020/01/29 18:33,黄冈,496,0,12,2
2020/01/29 18:33,孝感,399,0,6,0
2020/01/29 18:33,荆门,191,0,4,0
2020/01/29 18:33,襄阳,163,0,0,0
2020/01/29 18:33,荆州,151,0,3,1
2020/01/29 18:33,随州,143,0,0,0
2020/01/29 18:33,咸宁,130,0,0,0
2020/01/29 18:33,鄂州,123,0,2,0
2020/01/29 18:33,十堰,119,0,0,0
2020/01/29 18:33,宜昌,117,0,1,0
2020/01/29 18:33,黄石,113,0,1,0
2020/01/29 18:33,恩施州,66,0,0,0
2020/01/29 18:33,仙桃,55,0,0,0
2020/01/29 18:33,天门,44,0,3,0
2020/01/29 18:33,潜江,10,0,1,0
2020/01/29 18:33,神农架林区,5,0,0,0
2020/01/29 18:13,武汉,2261,0,129,55
2020/01/29 18:13,黄冈,496,0,12,2
2020/01/29 18:13,孝感,399,0,6,0
2020/01/29 18:13,荆门,191,0,4,0
2020/01/29 18:13,襄阳,163,0,0,0
2020/01/29 18:13,荆州,151,0,3,1
2020/01/29 18:13,随州,143,0,0,0
2020/01/29 18:13,咸宁,130,0,0,0
2020/01/29 18:13,鄂州,123,0,2,0
2020/01/29 18:13,十堰,119,0,0,0
2020/01/29 18:13,宜昌,117,0,1,0
2020/01/29 18:13,黄石,113,0,1,0
2020/01/29 18:13,恩施州,66,0,0,0
2020/01/29 18:13,仙桃,55,0,0,0
2020/01/29 18:13,天门,44,0,3,0
2020/01/29 18:13,潜江,10,0,1,0
2020/01/29 18:13,神农架林区,5,0,0,0
2020/01/29 18:13,未知地区,0,0,0,32
2020/01/29 11:45,武汉,1905,0,104,55
2020/01/29 11:45,黄冈,324,0,5,2
2020/01/29 11:45,孝感,274,0,3,0
2020/01/29 11:45,荆门,142,0,4,0
2020/01/29 11:45,襄阳,131,0,0,0
2020/01/29 11:45,随州,116,0,0,0
2020/01/29 11:45,咸宁,112,0,0,0
2020/01/29 11:45,荆州,101,0,2,1
2020/01/29 11:45,十堰,88,0,0,0
2020/01/29 11:45,黄石,86,0,1,0
2020/01/29 11:45,鄂州,84,0,1,0
2020/01/29 11:45,宜昌,63,0,1,0
2020/01/29 11:45,恩施州,51,0,0,0
2020/01/29 11:45,天门,34,0,3,0
2020/01/29 11:45,仙桃,32,0,0,0
2020/01/29 11:45,潜江,8,0,1,0
2020/01/29 11:45,神农架林区,3,0,0,0
2020/01/29 11:30,武汉,1905,0,104,54
2020/01/29 11:30,黄冈,324,0,5,2
2020/01/29 11:30,孝感,274,0,3,0
2020/01/29 11:30,荆门,142,0,4,0
2020/01/29 11:30,襄阳,131,0,0,0
2020/01/29 11:30,随州,116,0,0,0
2020/01/29 11:30,咸宁,112,0,0,0
2020/01/29 11:30,荆州,101,0,2,1
2020/01/29 11:30,十堰,88,0,0,0
2020/01/29 11:30,黄石,86,0,1,0
2020/01/29 11:30,鄂州,84,0,1,0
2020/01/29 11:30,宜昌,63,0,1,0
2020/01/29 11:30,恩施州,51,0,0,0
2020/01/29 11:30,天门,34,0,3,0
2020/01/29 11:30,仙桃,32,0,0,0
2020/01/29 11:30,潜江,8,0,1,0
2020/01/29 11:30,神农架林区,3,0,0,0
2020/01/29 11:28,武汉,1905,0,104,54
2020/01/29 11:28,黄冈,324,0,5,2
2020/01/29 11:28,孝感,274,0,3,0
2020/01/29 11:28,荆门,142,0,4,0
2020/01/29 11:28,襄阳,131,0,0,0
2020/01/29 11:28,随州,116,0,0,0
2020/01/29 11:28,咸宁,112,0,0,0
2020/01/29 11:28,荆州,101,0,2,1
2020/01/29 11:28,十堰,88,0,0,0
2020/01/29 11:28,黄石,86,0,1,0
2020/01/29 11:28,鄂州,84,0,1,0
2020/01/29 11:28,宜昌,63,0,1,0
2020/01/29 11:28,恩施州,51,0,0,0
2020/01/29 11:28,天门,34,0,3,0
2020/01/29 11:28,仙桃,32,0,0,0
2020/01/29 11:28,潜江,8,0,1,0
2020/01/29 11:28,神农架林区,3,0,0,0
2020/01/29 07:34,武汉,1905,0,104,54
2020/01/29 07:34,黄冈,324,0,5,2
2020/01/29 07:34,孝感,274,0,3,0
2020/01/29 07:34,荆门,142,0,4,0
2020/01/29 07:34,襄阳,131,0,0,0
2020/01/29 07:34,随州,116,0,0,0
2020/01/29 07:34,咸宁,112,0,0,0
2020/01/29 07:34,荆州,101,0,2,1
2020/01/29 07:34,十堰,88,0,0,0
2020/01/29 07:34,黄石,86,0,1,0
2020/01/29 07:34,鄂州,84,0,1,0
2020/01/29 07:34,宜昌,63,0,1,0
2020/01/29 07:34,恩施州,51,0,0,0
2020/01/29 07:34,天门,34,0,3,0
2020/01/29 07:34,仙桃,32,0,0,0
2020/01/29 07:34,潜江,8,0,1,0
2020/01/29 07:34,神农架林区,3,0,0,0
2020/01/29 07:33,武汉,1905,0,104,51
2020/01/29 07:33,黄冈,324,0,5,2
2020/01/29 07:33,孝感,274,0,3,0
2020/01/29 07:33,荆门,142,0,4,0
2020/01/29 07:33,襄阳,131,0,0,0
2020/01/29 07:33,随州,116,0,0,0
2020/01/29 07:33,咸宁,112,0,0,0
2020/01/29 07:33,荆州,101,0,2,1
2020/01/29 07:33,十堰,88,0,0,0
2020/01/29 07:33,黄石,86,0,1,0
2020/01/29 07:33,鄂州,84,0,1,0
2020/01/29 07:33,宜昌,63,0,1,0
2020/01/29 07:33,恩施州,51,0,0,0
2020/01/29 07:33,天门,34,0,3,0
2020/01/29 07:33,仙桃,32,0,0,0
2020/01/29 07:33,潜江,8,0,1,0
2020/01/29 07:33,神农架林区,3,0,0,0
2020/01/29 02:56,武汉,1905,0,104,51
2020/01/29 02:56,黄冈,324,0,5,2
2020/01/29 02:56,孝感,274,0,3,0
2020/01/29 02:56,荆门,142,0,4,0
2020/01/29 02:56,襄阳,131,0,0,0
2020/01/29 02:56,随州,116,0,0,0
2020/01/29 02:56,咸宁,112,0,0,0
2020/01/29 02:56,荆州,101,0,2,1
2020/01/29 02:56,十堰,88,0,0,0
2020/01/29 02:56,黄石,86,0,1,0
2020/01/29 02:56,鄂州,84,0,1,0
2020/01/29 02:56,宜昌,63,0,1,0
2020/01/29 02:56,恩施州,51,0,0,0
2020/01/29 02:56,天门,34,0,3,0
2020/01/29 02:56,仙桃,32,0,0,0
2020/01/29 02:56,潜江,8,0,1,0
2020/01/29 02:56,神农架林区,3,0,0,0
2020/01/28 19:49,武汉,1905,0,104,47
2020/01/28 19:49,黄冈,324,0,5,2
2020/01/28 19:49,孝感,274,0,3,0
2020/01/28 19:49,荆门,142,0,4,0
2020/01/28 19:49,襄阳,131,0,0,0
2020/01/28 19:49,随州,116,0,0,0
2020/01/28 19:49,咸宁,112,0,0,0
2020/01/28 19:49,荆州,101,0,2,1
2020/01/28 19:49,十堰,88,0,0,0
2020/01/28 19:49,黄石,86,0,1,0
2020/01/28 19:49,鄂州,84,0,1,0
2020/01/28 19:49,宜昌,63,0,1,0
2020/01/28 19:49,恩施州,51,0,0,0
2020/01/28 19:49,天门,34,0,3,0
2020/01/28 19:49,仙桃,32,0,0,0
2020/01/28 19:49,潜江,8,0,1,0
2020/01/28 19:49,神农架林区,3,0,0,0
2020/01/28 18:16,武汉,1905,0,104,47
2020/01/28 18:16,黄冈,324,0,5,2
2020/01/28 18:16,孝感,274,0,3,0
2020/01/28 18:16,荆门,142,0,4,0
2020/01/28 18:16,襄阳,131,0,0,0
2020/01/28 18:16,随州,116,0,0,0
2020/01/28 18:16,咸宁,112,0,0,0
2020/01/28 18:16,荆州,101,0,2,1
2020/01/28 18:16,十堰,88,0,0,0
2020/01/28 18:16,黄石,86,0,1,0
2020/01/28 18:16,鄂州,84,0,1,0
2020/01/28 18:16,宜昌,63,0,1,0
2020/01/28 18:16,恩施州,51,0,0,0
2020/01/28 18:16,天门,34,0,3,0
2020/01/28 18:16,仙桃,32,0,0,0
2020/01/28 18:16,潜江,8,0,1,0
2020/01/28 18:16,神农架林区,3,0,0,0
2020/01/28 17:41,武汉,1905,0,104,47
2020/01/28 17:41,黄冈,324,0,5,2
2020/01/28 17:41,孝感,274,0,3,0
2020/01/28 17:41,荆门,142,0,4,0
2020/01/28 17:41,襄阳,131,0,0,0
2020/01/28 17:41,随州,116,0,0,0
2020/01/28 17:41,咸宁,112,0,0,0
2020/01/28 17:41,荆州,101,0,2,1
2020/01/28 17:41,十堰,88,0,0,0
2020/01/28 17:41,黄石,86,0,1,0
2020/01/28 17:41,鄂州,84,0,1,0
2020/01/28 17:41,宜昌,63,0,1,0
2020/01/28 17:41,恩施州,51,0,0,0
2020/01/28 17:41,天门,34,0,3,0
2020/01/28 17:41,仙桃,32,0,0,0
2020/01/28 17:41,潜江,8,0,1,0
2020/01/28 17:41,神农架林区,3,0,0,0
2020/01/28 17:40,武汉,1905,0,104,47
2020/01/28 17:40,黄冈,324,0,5,2
2020/01/28 17:40,孝感,274,0,3,0
2020/01/28 17:40,荆门,142,0,4,0
2020/01/28 17:40,襄阳,131,0,0,0
2020/01/28 17:40,随州,116,0,0,0
2020/01/28 17:40,咸宁,112,0,0,0
2020/01/28 17:40,荆州,101,0,2,1
2020/01/28 17:40,十堰,88,0,0,0
2020/01/28 17:40,黄石,86,0,1,0
2020/01/28 17:40,鄂州,84,0,1,0
2020/01/28 17:40,宜昌,63,0,1,0
2020/01/28 17:40,恩施州,51,0,0,0
2020/01/28 17:40,天门,34,0,3,0
2020/01/28 17:40,仙桃,32,0,0,0
2020/01/28 17:40,潜江,8,0,1,0
2020/01/28 17:40,神农架林区,3,0,0,0
2020/01/28 03:36,武汉,1590,0,85,47
2020/01/28 03:36,黄冈,213,0,4,2
2020/01/28 03:36,孝感,173,0,1,0
2020/01/28 03:36,荆门,114,0,3,0
2020/01/28 03:36,咸宁,91,0,0,0
2020/01/28 03:36,荆州,71,0,2,1
2020/01/28 03:36,随州,70,0,0,0
2020/01/28 03:36,襄阳,70,0,0,0
2020/01/28 03:36,十堰,65,0,0,0
2020/01/28 03:36,鄂州,57,0,0,0
2020/01/28 03:36,黄石,53,0,1,0
2020/01/28 03:36,宜昌,51,0,1,0
2020/01/28 03:36,恩施州,38,0,0,0
2020/01/28 03:36,仙桃,27,0,0,0
2020/01/28 03:36,天门,23,0,2,0
2020/01/28 03:36,潜江,7,0,1,0
2020/01/28 03:36,神农架林区,1,0,0,0
2020/01/28 02:43,武汉,1590,0,85,45
2020/01/28 02:43,黄冈,213,0,4,2
2020/01/28 02:43,孝感,173,0,1,0
2020/01/28 02:43,荆门,114,0,3,0
2020/01/28 02:43,咸宁,91,0,0,0
2020/01/28 02:43,荆州,71,0,2,1
2020/01/28 02:43,随州,70,0,0,0
2020/01/28 02:43,襄阳,70,0,0,0
2020/01/28 02:43,十堰,65,0,0,0
2020/01/28 02:43,鄂州,57,0,0,0
2020/01/28 02:43,黄石,53,0,1,0
2020/01/28 02:43,宜昌,51,0,1,0
2020/01/28 02:43,恩施州,38,0,0,0
2020/01/28 02:43,仙桃,27,0,0,0
2020/01/28 02:43,天门,23,0,2,0
2020/01/28 02:43,潜江,7,0,1,0
2020/01/28 02:43,神农架林区,1,0,0,0
2020/01/27 20:04,武汉,1590,0,85,42
2020/01/27 20:04,黄冈,213,0,4,2
2020/01/27 20:04,孝感,173,0,1,0
2020/01/27 20:04,荆门,114,0,3,0
2020/01/27 20:04,咸宁,91,0,0,0
2020/01/27 20:04,荆州,71,0,2,1
2020/01/27 20:04,随州,70,0,0,0
2020/01/27 20:04,襄阳,70,0,0,0
2020/01/27 20:04,十堰,65,0,0,0
2020/01/27 20:04,鄂州,57,0,0,0
2020/01/27 20:04,黄石,53,0,1,0
2020/01/27 20:04,宜昌,51,0,1,0
2020/01/27 20:04,恩施州,38,0,0,0
2020/01/27 20:04,仙桃,27,0,0,0
2020/01/27 20:04,天门,23,0,2,0
2020/01/27 20:04,潜江,7,0,1,0
2020/01/27 20:04,神农架林区,1,0,0,0
2020/01/27 03:42,武汉,698,0,63,42
2020/01/27 03:42,黄冈,154,0,4,4
2020/01/27 03:42,孝感,100,0,1,0
2020/01/27 03:42,荆门,90,0,3,0
2020/01/27 03:42,咸宁,64,0,0,0
2020/01/27 03:42,随州,52,0,0,0
2020/01/27 03:42,荆州,47,0,2,1
2020/01/27 03:42,十堰,40,0,0,0
2020/01/27 03:42,黄石,36,0,1,0
2020/01/27 03:42,襄阳,36,0,0,0
2020/01/27 03:42,宜昌,31,0,1,0
2020/01/27 03:42,恩施州,25,0,0,0
2020/01/27 03:42,鄂州,20,0,0,0
2020/01/27 03:42,天门,13,0,0,0
2020/01/27 03:42,仙桃,12,0,0,0
2020/01/27 03:42,潜江,5,0,1,0
2020/01/27 02:16,武汉,698,0,63,42
2020/01/27 02:16,黄冈,154,0,4,2
2020/01/27 02:16,孝感,100,0,1,0
2020/01/27 02:16,荆门,90,0,3,0
2020/01/27 02:16,咸宁,64,0,0,0
2020/01/27 02:16,随州,52,0,0,0
2020/01/27 02:16,荆州,47,0,2,1
2020/01/27 02:16,十堰,40,0,0,0
2020/01/27 02:16,黄石,36,0,1,0
2020/01/27 02:16,襄阳,36,0,0,0
2020/01/27 02:16,宜昌,31,0,1,0
2020/01/27 02:16,恩施州,25,0,0,0
2020/01/27 02:16,鄂州,20,0,0,0
2020/01/27 02:16,天门,13,0,0,0
2020/01/27 02:16,仙桃,12,0,0,0
2020/01/27 02:16,潜江,5,0,1,0
2020/01/27 02:15,武汉,698,0,63,42
2020/01/27 02:15,黄冈,154,0,4,2
2020/01/27 02:15,孝感,100,0,1,0
2020/01/27 02:15,荆门,90,0,3,0
2020/01/27 02:15,咸宁,64,0,0,0
2020/01/27 02:15,随州,52,0,0,0
2020/01/27 02:15,荆州,47,0,2,0
2020/01/27 02:15,十堰,40,0,0,0
2020/01/27 02:15,黄石,36,0,1,0
2020/01/27 02:15,襄阳,36,0,0,0
2020/01/27 02:15,宜昌,31,0,1,0
2020/01/27 02:15,恩施州,25,0,0,0
2020/01/27 02:15,鄂州,20,0,0,0
2020/01/27 02:15,天门,13,0,0,0
2020/01/27 02:15,仙桃,12,0,0,0
2020/01/27 02:15,潜江,5,0,1,0
2020/01/26 18:32,武汉,698,0,63,42
2020/01/26 18:32,黄冈,154,0,4,2
2020/01/26 18:32,孝感,100,0,1,0
2020/01/26 18:32,荆门,90,0,3,0
2020/01/26 18:32,咸宁,64,0,0,0
2020/01/26 18:32,随州,52,0,0,0
2020/01/26 18:32,荆州,47,0,2,0
2020/01/26 18:32,十堰,40,0,0,0
2020/01/26 18:32,黄石,36,0,1,0
2020/01/26 18:32,襄阳,36,0,0,0
2020/01/26 18:32,宜昌,31,0,1,0
2020/01/26 18:32,恩施州,25,0,0,0
2020/01/26 18:32,鄂州,20,0,0,0
2020/01/26 18:32,天门,13,0,0,0
2020/01/26 18:32,仙桃,12,0,0,0
2020/01/26 18:32,潜江,5,0,1,0
2020/01/26 18:18,武汉,698,0,63,42
2020/01/26 18:18,黄冈,154,0,4,2
2020/01/26 18:18,孝感,100,0,0,1
2020/01/26 18:18,荆门,90,0,3,0
2020/01/26 18:18,咸宁,64,0,0,0
2020/01/26 18:18,随州,52,0,0,0
2020/01/26 18:18,荆州,47,0,2,0
2020/01/26 18:18,十堰,40,0,0,0
2020/01/26 18:18,黄石,36,0,1,0
2020/01/26 18:18,襄阳,36,0,0,0
2020/01/26 18:18,宜昌,31,0,1,0
2020/01/26 18:18,恩施州,25,0,0,0
2020/01/26 18:18,鄂州,20,0,0,0
2020/01/26 18:18,天门,13,0,0,0
2020/01/26 18:18,仙桃,12,0,0,0
2020/01/26 18:18,潜江,5,0,1,0
2020/01/26 18:17,武汉,698,0,63,42
2020/01/26 18:17,黄冈,154,0,4,2
2020/01/26 18:17,孝感,100,0,0,1
2020/01/26 18:17,荆门,90,0,3,0
2020/01/26 18:17,咸宁,64,0,0,0
2020/01/26 18:17,随州,52,0,0,0
2020/01/26 18:17,荆州,47,0,2,0
2020/01/26 18:17,十堰,40,0,0,0
2020/01/26 18:17,黄石,36,0,1,0
2020/01/26 18:17,襄阳,36,0,0,0
2020/01/26 18:17,宜昌,31,0,1,0
2020/01/26 18:17,恩施州,25,0,0,0
2020/01/26 18:17,鄂州,20,0,0,0
2020/01/26 18:17,天门,13,0,0,0
2020/01/26 18:17,仙桃,12,0,0,0
2020/01/26 18:15,武汉,698,0,63,42
2020/01/26 18:15,黄冈,154,0,4,2
2020/01/26 18:15,孝感,100,0,0,1
2020/01/26 18:15,荆门,90,0,3,0
2020/01/26 18:15,随州,52,0,0,0
2020/01/26 18:15,荆州,47,0,2,0
2020/01/26 18:15,咸宁,43,0,0,0
2020/01/26 18:15,十堰,40,0,0,0
2020/01/26 18:15,黄石,31,0,1,0
2020/01/26 18:15,宜昌,31,0,1,0
2020/01/26 18:15,恩施州,17,0,0,0
2020/01/26 18:15,仙桃,12,0,0,0
2020/01/26 18:15,襄阳,8,0,0,0
2020/01/26 18:15,天门,5,0,0,0
2020/01/26 18:15,鄂州,1,0,0,0
2020/01/26 18:13,武汉,698,0,63,42
2020/01/26 18:13,黄冈,154,0,4,2
2020/01/26 18:13,孝感,100,0,0,1
2020/01/26 18:13,咸宁,43,0,0,0
2020/01/26 18:13,荆门,38,0,1,0
2020/01/26 18:13,随州,36,0,0,0
2020/01/26 18:13,荆州,33,0,2,0
2020/01/26 18:13,黄石,31,0,1,0
2020/01/26 18:13,宜昌,20,0,1,0
2020/01/26 18:13,十堰,20,0,0,0
2020/01/26 18:13,恩施州,17,0,0,0
2020/01/26 18:13,仙桃,11,0,0,0
2020/01/26 18:13,襄阳,8,0,0,0
2020/01/26 18:13,天门,5,0,0,0
2020/01/26 18:13,鄂州,1,0,0,0
2020/01/26 18:12,武汉,698,0,63,42
2020/01/26 18:12,黄冈,122,0,2,2
2020/01/26 18:12,孝感,100,0,1,1
2020/01/26 18:12,咸宁,43,0,0,0
2020/01/26 18:12,荆门,38,0,1,0
2020/01/26 18:12,随州,36,0,0,0
2020/01/26 18:12,荆州,33,0,2,0
2020/01/26 18:12,黄石,31,0,1,0
2020/01/26 18:12,宜昌,20,0,1,0
2020/01/26 18:12,十堰,20,0,0,0
2020/01/26 18:12,恩施州,17,0,0,0
2020/01/26 18:12,仙桃,11,0,0,0
2020/01/26 18:12,襄阳,8,0,0,0
2020/01/26 18:12,天门,5,0,0,0
2020/01/26 18:12,鄂州,1,0,0,0
2020/01/26 18:11,武汉,698,0,63,42
2020/01/26 18:11,黄冈,122,0,2,2
2020/01/26 18:11,孝感,55,0,0,0
2020/01/26 18:11,咸宁,43,0,0,0
2020/01/26 18:11,荆门,38,0,1,0
2020/01/26 18:11,随州,36,0,0,0
2020/01/26 18:11,荆州,33,0,2,0
2020/01/26 18:11,黄石,31,0,1,0
2020/01/26 18:11,宜昌,20,0,1,0
2020/01/26 18:11,十堰,20,0,0,0
2020/01/26 18:11,恩施州,17,0,0,0
2020/01/26 18:11,仙桃,11,0,0,0
2020/01/26 18:11,襄阳,8,0,0,0
2020/01/26 18:11,天门,5,0,0,0
2020/01/26 18:11,鄂州,1,0,0,0
2020/01/26 18:10,武汉,618,0,45,40
2020/01/26 18:10,黄冈,122,0,2,2
2020/01/26 18:10,孝感,55,0,0,0
2020/01/26 18:10,咸宁,43,0,0,0
2020/01/26 18:10,荆门,38,0,1,0
2020/01/26 18:10,随州,36,0,0,0
2020/01/26 18:10,荆州,33,0,2,0
2020/01/26 18:10,黄石,31,0,1,0
2020/01/26 18:10,宜昌,20,0,1,0
2020/01/26 18:10,十堰,20,0,0,0
2020/01/26 18:10,恩施州,17,0,0,0
2020/01/26 18:10,仙桃,11,0,0,0
2020/01/26 18:10,襄阳,8,0,0,0
2020/01/26 18:10,天门,5,0,0,0
2020/01/26 18:10,鄂州,1,0,0,0
2020/01/26 00:50,武汉,618,0,45,40
2020/01/26 00:50,黄冈,122,0,2,2
2020/01/26 00:50,孝感,55,0,0,0
2020/01/26 00:50,咸宁,43,0,0,0
2020/01/26 00:50,荆门,38,0,1,0
2020/01/26 00:50,随州,36,0,0,0
2020/01/26 00:50,荆州,33,0,2,0
2020/01/26 00:50,黄石,31,0,1,0
2020/01/26 00:50,宜昌,20,0,1,0
2020/01/26 00:50,十堰,20,0,0,0
2020/01/26 00:50,恩施州,17,0,0,0
2020/01/26 00:50,仙桃,11,0,0,0
2020/01/26 00:50,襄阳,8,0,0,0
2020/01/26 00:50,天门,5,0,0,0
2020/01/26 00:50,鄂州,1,0,0,0
2020/01/26 00:45,武汉,618,0,45,40
2020/01/26 00:45,黄冈,122,0,2,2
2020/01/26 00:45,孝感,55,0,0,0
2020/01/26 00:45,咸宁,43,0,0,0
2020/01/26 00:45,荆门,38,0,1,0
2020/01/26 00:45,随州,36,0,0,0
2020/01/26 00:45,荆州,33,0,2,0
2020/01/26 00:45,黄石,31,0,1,0
2020/01/26 00:45,宜昌,20,0,1,0
2020/01/26 00:45,十堰,20,0,0,0
2020/01/26 00:45,恩施州,17,0,0,0
2020/01/26 00:45,仙桃,11,0,0,0
2020/01/26 00:45,襄阳,8,0,0,0
2020/01/26 00:45,天门,5,0,0,0
2020/01/26 00:45,鄂州,1,0,0,0
2020/01/26 00:43,武汉,618,0,45,40
2020/01/26 00:43,黄冈,122,0,2,2
2020/01/26 00:43,孝感,55,0,0,0
2020/01/26 00:43,咸宁,43,0,0,0
2020/01/26 00:43,荆门,38,0,1,0
2020/01/26 00:43,随州,36,0,0,0
2020/01/26 00:43,荆州,33,0,2,0
2020/01/26 00:43,黄石,31,0,1,0
2020/01/26 00:43,宜昌,20,0,1,0
2020/01/26 00:43,十堰,20,0,0,0
2020/01/26 00:43,恩施州,17,0,0,0
2020/01/26 00:43,仙桃,11,0,0,0
2020/01/26 00:43,襄阳,9,0,0,0
2020/01/26 00:43,天门,5,0,0,0
2020/01/26 00:43,鄂州,1,0,0,0
2020/01/25 20:53,武汉,618,0,45,40
2020/01/25 20:53,黄冈,122,0,2,2
2020/01/25 20:53,孝感,55,0,0,0
2020/01/25 20:53,咸宁,43,0,0,0
2020/01/25 20:53,荆门,38,0,1,0
2020/01/25 20:53,随州,36,0,0,0
2020/01/25 20:53,荆州,33,0,2,0
2020/01/25 20:53,黄石,31,0,1,0
2020/01/25 20:53,宜昌,20,0,1,0
2020/01/25 20:53,十堰,20,0,0,0
2020/01/25 20:53,恩施州,17,0,0,0
2020/01/25 20:53,仙桃,11,0,0,0
2020/01/25 20:53,天门,5,0,0,0
2020/01/25 20:53,襄阳,2,0,0,0
2020/01/25 20:53,鄂州,1,0,0,0
2020/01/25 19:58,武汉,618,0,45,40
2020/01/25 19:58,黄冈,122,0,2,2
2020/01/25 19:58,孝感,55,0,0,0
2020/01/25 19:58,咸宁,43,0,0,0
2020/01/25 19:58,荆门,38,0,1,0
2020/01/25 19:58,随州,36,0,0,0
2020/01/25 19:58,荆州,33,0,2,0
2020/01/25 19:58,黄石,31,0,1,0
2020/01/25 19:58,宜昌,20,0,1,0
2020/01/25 19:58,十堰,20,0,0,0
2020/01/25 19:58,恩施州,17,0,0,0
2020/01/25 19:58,仙桃,11,0,0,0
2020/01/25 19:58,天门,5,0,0,0
2020/01/25 19:58,襄阳,3,0,0,0
2020/01/25 19:58,鄂州,1,0,0,0
2020/01/25 19:54,武汉,618,0,45,4
2020/01/25 19:54,黄冈,122,0,2,2
2020/01/25 19:54,孝感,55,0,0,0
2020/01/25 19:54,咸宁,43,0,0,0
2020/01/25 19:54,荆门,38,0,1,0
2020/01/25 19:54,随州,36,0,0,0
2020/01/25 19:54,荆州,33,0,2,0
2020/01/25 19:54,黄石,31,0,1,0
2020/01/25 19:54,宜昌,20,0,1,0
2020/01/25 19:54,十堰,20,0,0,0
2020/01/25 19:54,恩施州,17,0,0,0
2020/01/25 19:54,仙桃,11,0,0,0
2020/01/25 19:54,天门,5,0,0,0
2020/01/25 19:54,襄阳,2,0,0,0
2020/01/25 19:54,鄂州,1,0,0,0
2020/01/25 19:40,武汉,618,0,45,4
2020/01/25 19:40,黄冈,122,0,2,2
2020/01/25 19:40,孝感,55,0,0,0
2020/01/25 19:40,咸宁,43,0,0,0
2020/01/25 19:40,荆门,38,0,1,0
2020/01/25 19:40,随州,36,0,0,0
2020/01/25 19:40,荆州,33,0,2,0
